stock_symbol,Date,Open,High,Low,Close,Volume
INFY.NS,02-08-2023,1329.09366,1331.665754,1308.855779,1317.009155,7419145
INFY.NS,03-08-2023,1310.360318,1326.424412,1309.389681,1324.240479,6503741
INFY.NS,04-08-2023,1328.705333,1345.206166,1322.007913,1337.877808,5712345
INFY.NS,07-08-2023,1347.147552,1354.039053,1336.567581,1352.097778,3729093
INFY.NS,08-08-2023,1351.952095,1352.631612,1343.750258,1349.379883,4161877
INFY.NS,09-08-2023,1343.362013,1355.009661,1341.906058,1353.456665,4090828
INFY.NS,10-08-2023,1350.738849,1354.815597,1344.915025,1348.312256,3873025
INFY.NS,11-08-2023,1351.127214,1355.834782,1326.909859,1331.568848,5783517
INFY.NS,14-08-2023,1331.568692,1354.038968,1325.502209,1352.631592,4304135
INFY.NS,16-08-2023,1369.375018,1378.256254,1364.133553,1376.848877,7735313
INFY.NS,17-08-2023,1378.304865,1378.304865,1364.715943,1370.103027,5618346
INFY.NS,18-08-2023,1362.483396,1367.336582,1345.448784,1348.020996,5134103
INFY.NS,21-08-2023,1348.94317,1365.686663,1346.419537,1364.133667,3032722
INFY.NS,22-08-2023,1363.45404,1364.764495,1355.640482,1362.531982,2890714
INFY.NS,23-08-2023,1374.422442,1375.004801,1364.37637,1366.608765,2559125
INFY.NS,24-08-2023,1379.760758,1383.206567,1372.917718,1381.799072,5171963
INFY.NS,25-08-2023,1371.510477,1380.731531,1369.957481,1378.401978,4307172
INFY.NS,28-08-2023,1378.402052,1382.964119,1369.957555,1374.082764,3133464
INFY.NS,29-08-2023,1382.187449,1382.575727,1373.742952,1376.023926,3074444
INFY.NS,30-08-2023,1385.099293,1394.465966,1382.187381,1393.01001,3070887
INFY.NS,31-08-2023,1393.010027,1402.47374,1386.700885,1393.301147,9792735
INFY.NS,01-09-2023,1388.933345,1403.541484,1386.264093,1401.45459,3582133
INFY.NS,04-09-2023,1400.629628,1426.836835,1392.573291,1422.080688,4609014
INFY.NS,05-09-2023,1421.983582,1436.59172,1413.733166,1435.475464,5496840
INFY.NS,06-09-2023,1438.387278,1439.357915,1420.33345,1434.067871,5075786
INFY.NS,07-09-2023,1427.419021,1430.136852,1419.120144,1423.148193,4411743
INFY.NS,08-09-2023,1420.527623,1431.447292,1417.324472,1426.448486,3125838
INFY.NS,11-09-2023,1426.448449,1434.650404,1421.498223,1433.09729,4182226
INFY.NS,12-09-2023,1438.96973,1459.838431,1433.728265,1457.02356,6793161
INFY.NS,13-09-2023,1460.809132,1460.809132,1444.939236,1454.35437,4804686
INFY.NS,14-09-2023,1460.808965,1468.137323,1455.130761,1462.70166,6444213
INFY.NS,15-09-2023,1473.427435,1473.815713,1464.691699,1467.215332,8657816
INFY.NS,18-09-2023,1460.712028,1460.712028,1444.308235,1447.996704,3991916
INFY.NS,20-09-2023,1432.854807,1451.199877,1432.854807,1446.49231,4169337
INFY.NS,21-09-2023,1442.900902,1460.372373,1432.660631,1457.654541,6779195
INFY.NS,22-09-2023,1448.093786,1462.701806,1441.590445,1452.218994,5455613
INFY.NS,25-09-2023,1446.103948,1446.103948,1428.341357,1430.86499,4217863
INFY.NS,26-09-2023,1435.718142,1436.44612,1416.159777,1417.761353,3996528
INFY.NS,27-09-2023,1413.247916,1426.44856,1407.472672,1423.924927,3863586
INFY.NS,28-09-2023,1424.798416,1429.360364,1392.864428,1397.183716,5814602
INFY.NS,29-09-2023,1390.049536,1404.317975,1374.422301,1393.301147,6068968
INFY.NS,03-10-2023,1393.883653,1394.805711,1378.596116,1391.893799,4181867
INFY.NS,04-10-2023,1383.158134,1407.375487,1376.557753,1401.939941,4510406
INFY.NS,05-10-2023,1409.365376,1432.320972,1407.618182,1420.479126,7384621
INFY.NS,06-10-2023,1426.351435,1440.910993,1420.333531,1435.28125,3598672
INFY.NS,09-10-2023,1421.886557,1447.220166,1419.265765,1432.126709,3567552
INFY.NS,10-10-2023,1440.328743,1453.044068,1425.963263,1451.248413,5688951
INFY.NS,11-10-2023,1453.044019,1473.670061,1437.950562,1450.520386,7220129
INFY.NS,12-10-2023,1448.093719,1460.226684,1409.365269,1422.468872,11081662
INFY.NS,13-10-2023,1363.745375,1395.776405,1358.892189,1389.127563,17973439
INFY.NS,16-10-2023,1390.049575,1401.211903,1388.01126,1392.039429,4850745
INFY.NS,17-10-2023,1397.960348,1410.675673,1395.824994,1400.095703,3923764
INFY.NS,18-10-2023,1399.658964,1411.306611,1396.116114,1398.251587,4264837
INFY.NS,19-10-2023,1384.225719,1397.3779,1384.225719,1391.554077,6795691
INFY.NS,20-10-2023,1388.011294,1396.26171,1383.400766,1385.342041,3928622
INFY.NS,23-10-2023,1383.740339,1390.29214,1363.987896,1367.288086,2636516
INFY.NS,25-10-2023,1375.497917,1378.988328,1338.431295,1347.034302,6940777
INFY.NS,26-10-2023,1332.286317,1350.917925,1330.369003,1336.612305,6357656
INFY.NS,27-10-2023,1340.741728,1361.73304,1340.741728,1357.161133,4634358
INFY.NS,30-10-2023,1357.161116,1357.161116,1340.200904,1353.916626,2667696
INFY.NS,31-10-2023,1356.767761,1357.947674,1340.102557,1345.411865,3451595
INFY.NS,01-11-2023,1349.983762,1354.309749,1328.943243,1331.401245,3090672
INFY.NS,02-11-2023,1346.985064,1353.179277,1338.775362,1347.132568,3758060
INFY.NS,03-11-2023,1356.866281,1368.615482,1354.604871,1365.715088,3349045
INFY.NS,06-11-2023,1370.483597,1383.609303,1367.435698,1379.725708,2736381
INFY.NS,07-11-2023,1376.481051,1382.28196,1371.417543,1380.708862,2272209
INFY.NS,08-11-2023,1381.397136,1381.397136,1363.158713,1367.632324,3550635
INFY.NS,09-11-2023,1372.44998,1374.023077,1347.034264,1351.704468,5498051
INFY.NS,10-11-2023,1346.935867,1350.082181,1338.136268,1345.85437,2943649
INFY.NS,13-11-2023,1356.669557,1359.225855,1347.82075,1350.475464,3462092
INFY.NS,15-11-2023,1375.497758,1390.245768,1369.598553,1386.804565,8551860
INFY.NS,16-11-2023,1392.310601,1428.984038,1386.902996,1420.626831,6673907
INFY.NS,17-11-2023,1416.841471,1426.62427,1410.942267,1413.400269,4901251
INFY.NS,20-11-2023,1417.775495,1427.607502,1409.565792,1412.466187,3584210
INFY.NS,21-11-2023,1417.77553,1425.641136,1412.613726,1414.825928,3793135
INFY.NS,22-11-2023,1412.072827,1434.440643,1412.072827,1433.310059,3108786
INFY.NS,23-11-2023,1443.240405,1443.240405,1423.379677,1424.903687,3186928
INFY.NS,24-11-2023,1421.265918,1428.246619,1409.762397,1413.252808,2973195
INFY.NS,28-11-2023,1419.741954,1420.725155,1403.076749,1418.463745,3755373
INFY.NS,29-11-2023,1426.722627,1436.161331,1425.444538,1435.079834,3875778
INFY.NS,30-11-2023,1428.836606,1436.112316,1425.198811,1430.704712,10120867
INFY.NS,01-12-2023,1435.374767,1435.374767,1421.855757,1427.902466,3489187
INFY.NS,04-12-2023,1435.915493,1447.173214,1424.952901,1439.75,5511948
INFY.NS,05-12-2023,1441.175683,1442.25718,1417.775457,1429.524658,5123039
INFY.NS,06-12-2023,1432.277737,1452.187553,1426.673541,1449.532959,5269178
INFY.NS,07-12-2023,1448.107245,1448.107245,1437.242949,1441.274048,4424453
INFY.NS,08-12-2023,1445.698438,1469.590144,1441.61813,1466.099854,6323433
INFY.NS,11-12-2023,1464.969186,1472.834792,1457.10358,1463.494385,3862018
INFY.NS,12-12-2023,1452.679133,1464.969143,1442.99463,1451.25354,6103494
INFY.NS,13-12-2023,1451.204381,1451.253589,1409.07425,1424.657959,8549258
INFY.NS,14-12-2023,1438.816088,1485.616422,1436.800478,1476.226807,12489858
INFY.NS,15-12-2023,1497.464015,1561.863667,1495.448406,1551.884155,18395389
INFY.NS,18-12-2023,1541.609567,1566.238794,1534.088177,1538.070068,6467243
INFY.NS,19-12-2023,1543.723523,1547.508822,1517.324606,1532.121826,4221721
INFY.NS,20-12-2023,1538.758324,1556.898329,1504.297091,1510.5896,6592367
INFY.NS,21-12-2023,1495.694079,1520.667401,1495.694079,1510.196289,5319038
INFY.NS,22-12-2023,1509.163877,1539.692307,1497.414677,1536.644409,6741060
INFY.NS,26-12-2023,1509.213218,1521.994829,1497.414809,1518.012817,6878067
INFY.NS,27-12-2023,1518.062012,1543.625232,1518.062012,1540.773926,4225849
INFY.NS,28-12-2023,1542.592774,1542.592774,1528.877172,1536.398682,5702253
INFY.NS,29-12-2023,1515.161571,1533.252369,1514.129163,1516.980469,4388990
INFY.NS,01-01-2024,1513.146068,1530.843683,1509.459065,1525.288574,2808451
INFY.NS,02-01-2024,1520.028396,1523.125502,1497.414778,1508.623291,5396313
INFY.NS,03-01-2024,1494.416055,1494.416055,1463.002837,1464.969238,7550363
INFY.NS,04-01-2024,1479.667914,1494.219333,1467.820417,1487.28772,7056038
INFY.NS,05-01-2024,1481.437695,1513.83411,1480.946094,1506.804321,8895403
INFY.NS,08-01-2024,1503.264851,1510.196465,1487.828646,1497.218262,4440136
INFY.NS,09-01-2024,1515.997315,1526.910819,1500.216894,1503.609009,4412074
INFY.NS,10-01-2024,1499.331913,1509.655521,1479.717106,1494.366821,4096845
INFY.NS,11-01-2024,1499.282846,1499.381142,1461.626209,1469.098511,11296088
INFY.NS,12-01-2024,1535.759545,1590.818786,1529.270444,1585.656982,26754401
INFY.NS,15-01-2024,1617.316038,1636.980053,1608.516439,1624.345947,13228305
INFY.NS,16-01-2024,1617.168645,1620.80644,1597.701222,1604.141235,6500917
INFY.NS,17-01-2024,1593.030946,1619.823165,1593.030946,1612.645752,9209876
INFY.NS,18-01-2024,1615.054701,1621.298002,1600.896587,1615.005493,6375464
INFY.NS,19-01-2024,1623.854358,1637.520873,1616.529561,1631.32666,4522736
INFY.NS,23-01-2024,1622.379631,1646.566347,1610.187917,1614.563232,9401255
INFY.NS,24-01-2024,1632.014905,1651.777216,1617.365191,1647.254517,8999681
INFY.NS,25-01-2024,1644.845602,1652.318023,1630.146799,1641.060303,8865304
INFY.NS,29-01-2024,1637.1768,1651.138203,1619.921579,1628.770386,4253785
INFY.NS,30-01-2024,1634.522118,1661.609348,1620.560715,1623.706909,4995943
INFY.NS,31-01-2024,1620.560655,1639.24147,1610.581144,1632.998169,6763779
INFY.NS,01-02-2024,1631.67077,1648.827575,1622.625252,1629.212769,5760011
INFY.NS,02-02-2024,1638.061766,1689.630601,1637.029357,1664.903076,7858483
INFY.NS,05-02-2024,1666.279537,1672.178742,1653.596223,1658.856323,3634135
INFY.NS,06-02-2024,1658.41386,1703.886895,1645.828843,1700.396484,7694265
INFY.NS,07-02-2024,1699.954091,1699.954091,1658.512155,1665.296265,4613877
INFY.NS,08-02-2024,1669.474859,1677.684561,1654.530255,1663.67395,5919715
INFY.NS,09-02-2024,1656.39826,1664.460578,1631.916657,1641.306152,4600004
INFY.NS,12-02-2024,1642.289403,1664.509716,1642.289403,1651.87561,3555808
INFY.NS,13-02-2024,1654.726845,1660.724346,1635.554431,1656.250854,2696481
INFY.NS,14-02-2024,1632.309902,1641.404509,1608.02489,1638.209106,3768579
INFY.NS,15-02-2024,1648.827581,1659.396989,1633.686266,1648.188477,4834391
INFY.NS,16-02-2024,1660.626085,1680.2901,1659.593676,1673.063599,4880654
INFY.NS,19-02-2024,1676.357238,1682.748043,1659.347818,1671.195435,3690993
INFY.NS,20-02-2024,1656.693287,1665.787894,1640.716274,1656.939087,3706389
INFY.NS,21-02-2024,1645.878166,1645.878166,1617.660351,1627.738159,4300508
INFY.NS,22-02-2024,1637.029185,1656.299894,1616.775274,1653.104492,5841277
INFY.NS,23-02-2024,1668.491695,1669.917288,1643.81338,1648.680176,5373072
INFY.NS,26-02-2024,1646.812164,1646.812164,1617.365348,1632.260864,2782438
INFY.NS,27-02-2024,1633.096412,1643.026715,1625.034214,1635.65271,5159088
INFY.NS,28-02-2024,1641.945315,1659.446337,1634.128917,1643.174316,3188916
INFY.NS,29-02-2024,1637.029274,1653.989488,1625.525873,1645.779785,7814722
INFY.NS,01-03-2024,1640.96204,1643.862434,1623.264427,1626.902222,6387291
INFY.NS,04-03-2024,1629.999409,1636.488511,1606.205998,1609.696289,4445156
INFY.NS,05-03-2024,1606.549983,1609.843681,1575.08756,1579.511963,4596579
INFY.NS,06-03-2024,1575.874253,1592.932763,1549.524425,1590.376465,6420684
INFY.NS,07-03-2024,1589.442304,1601.093209,1577.250591,1589.2948,6348359
INFY.NS,11-03-2024,1581.134396,1586.689504,1561.322876,1573.711182,6752895
INFY.NS,12-03-2024,1573.121236,1597.701255,1570.810738,1585.853638,4614222
INFY.NS,13-03-2024,1585.804513,1597.209618,1571.695606,1584.329712,5688997
INFY.NS,14-03-2024,1587.279345,1629.901074,1580.986836,1625.525879,8803799
INFY.NS,15-03-2024,1613.53075,1618.151866,1591.162933,1606.550049,11809997
INFY.NS,18-03-2024,1602.617201,1605.222707,1571.990474,1575.726685,4958904
INFY.NS,19-03-2024,1565.599677,1572.137986,1531.826755,1535.21875,6870411
INFY.NS,20-03-2024,1536.742817,1548.492019,1526.271705,1528.828003,4759059
INFY.NS,21-03-2024,1537.726091,1550.458494,1517.472178,1528.582275,11062497
INFY.NS,22-03-2024,1495.448355,1503.215665,1473.031329,1483.502441,14673890
INFY.NS,26-03-2024,1466.93548,1482.125884,1462.904382,1467.574585,8351081
INFY.NS,27-03-2024,1470.868399,1473.818001,1456.661196,1458.922485,6857402
INFY.NS,28-03-2024,1462.166999,1486.402921,1462.166999,1472.883911,12499530
INFY.NS,01-04-2024,1499.381145,1504.247941,1467.722129,1470.327515,6580002
INFY.NS,02-04-2024,1459.90561,1468.066225,1455.972807,1457.939209,7279400
INFY.NS,03-04-2024,1454.15394,1469.983448,1450.221137,1455.776245,8736248
INFY.NS,04-04-2024,1465.509906,1470.524206,1443.338682,1461.724487,11186915
INFY.NS,05-04-2024,1455.18631,1461.724499,1451.253507,1454.252197,5072482
INFY.NS,08-04-2024,1458.086669,1465.903066,1449.336158,1451.892456,6610887
INFY.NS,09-04-2024,1464.969049,1488.369274,1462.314456,1469.737549,9423230
INFY.NS,10-04-2024,1475.145222,1484.485629,1459.610722,1481.486938,6744595
INFY.NS,12-04-2024,1478.733988,1481.486998,1454.645569,1459.807373,12275616
INFY.NS,15-04-2024,1455.137111,1466.886312,1436.505505,1443.486206,8531224
INFY.NS,16-04-2024,1426.624267,1430.704574,1389.311847,1390.688232,16173541
INFY.NS,18-04-2024,1397.226612,1420.430127,1383.855106,1395.407715,22107945
INFY.NS,19-04-2024,1361.732974,1402.879899,1355.587969,1387.541992,20603621
INFY.NS,22-04-2024,1396.046681,1412.711885,1389.311781,1408.680786,5859087
INFY.NS,23-04-2024,1418.75872,1422.544019,1408.926712,1418.168823,4856174
INFY.NS,24-04-2024,1420.036896,1420.036896,1403.076683,1406.714478,4268213
INFY.NS,25-04-2024,1396.145149,1420.626873,1396.145149,1414.285156,9089398
INFY.NS,26-04-2024,1415.5141,1421.118416,1403.027498,1406.2229,8062444
INFY.NS,29-04-2024,1405.927927,1415.612551,1404.256534,1410.647339,5055957
INFY.NS,30-04-2024,1410.598108,1412.417126,1393.736311,1396.685913,6936588
INFY.NS,02-05-2024,1389.262639,1400.077847,1388.131935,1390.688232,10076354
INFY.NS,03-05-2024,1398.209817,1400.864531,1379.627298,1392.507324,8842345
INFY.NS,06-05-2024,1396.145015,1421.413225,1393.293709,1401.945923,6445422
INFY.NS,07-05-2024,1401.01183,1419.102748,1391.818928,1416.743042,6080661
INFY.NS,08-05-2024,1411.138908,1415.563311,1401.650996,1403.32251,6234983
INFY.NS,09-05-2024,1403.56829,1425.591891,1400.913576,1415.366699,6088406
INFY.NS,10-05-2024,1410.94228,1411.827065,1389.262656,1400.962769,8777481
INFY.NS,13-05-2024,1401.061119,1401.061119,1387.4929,1399.537109,3735954
INFY.NS,14-05-2024,1402.437627,1409.664128,1394.227924,1400.766113,3463230
INFY.NS,15-05-2024,1402.044238,1407.74685,1394.71944,1396.095825,4327544
INFY.NS,16-05-2024,1409.860696,1431.29452,1403.027498,1428.934814,9249145
INFY.NS,17-05-2024,1432.523467,1432.523467,1415.071654,1420.036865,7542860
INFY.NS,21-05-2024,1405.977066,1420.430069,1404.403969,1410.057373,6752663
INFY.NS,22-05-2024,1404.748047,1435.423861,1404.010646,1430.360474,7173285
INFY.NS,23-05-2024,1430.26207,1453.318199,1425.641074,1447.664795,8641428
INFY.NS,24-05-2024,1443.584533,1450.712739,1435.473127,1440.487427,5277938
INFY.NS,27-05-2024,1447.124047,1454.743853,1435.718942,1446.632446,5821844
INFY.NS,28-05-2024,1450.712661,1451.204262,1435.768058,1442.404663,6186922
INFY.NS,29-05-2024,1440.782396,1440.880692,1425.641081,1426.575073,7401634
INFY.NS,30-05-2024,1418.562076,1425.493569,1397.66906,1403.469849,9663150
INFY.NS,31-05-2024,1393.928656,1420.575207,1384.238935,1391.061279,37113815
INFY.NS,03-06-2024,1423.78859,1423.78859,1388.193876,1390.07251,10589244
INFY.NS,04-06-2024,1393.137493,1399.069945,1343.057686,1377.960327,13736134
INFY.NS,05-06-2024,1384.387223,1421.811086,1384.387223,1414,9233424
INFY.NS,06-06-2024,1428.68283,1457.702507,1421.31675,1455.675537,12660930
INFY.NS,07-06-2024,1464.327029,1522.366141,1460.619246,1516.334839,24075302
INFY.NS,10-06-2024,1508.128252,1512.577591,1480.443475,1482.865845,6810606
INFY.NS,11-06-2024,1483.162528,1489.49038,1477.131105,1478.910889,4853054
INFY.NS,12-06-2024,1490.034239,1491.764537,1466.057245,1468.479614,9564320
INFY.NS,13-06-2024,1478.169331,1488.056751,1472.582914,1477.131104,7307565
INFY.NS,14-06-2024,1486.771371,1486.771371,1469.320171,1472.138062,4237727
INFY.NS,18-06-2024,1480.14681,1490.03423,1478.564847,1481.333252,5420939
INFY.NS,19-06-2024,1488.056839,1498.586966,1479.850231,1494.335327,5493456
INFY.NS,20-06-2024,1499.229614,1500.416056,1482.223178,1498.339722,7927010
INFY.NS,21-06-2024,1527.606522,1540.212984,1506.546268,1515.444946,17301941
INFY.NS,24-06-2024,1507.386692,1511.885396,1498.339679,1509.957397,5564989
INFY.NS,25-06-2024,1508.820432,1526.51894,1503.234015,1524.59082,4551525
INFY.NS,26-06-2024,1523.651529,1531.41313,1517.719077,1523.354858,4851004
INFY.NS,27-06-2024,1521.130206,1560.630525,1514.802354,1555.637329,14757754
INFY.NS,28-06-2024,1554.846324,1570.616711,1546.639717,1549.111572,8197544
INFY.NS,01-07-2024,1541.943195,1581.888397,1541.943195,1572.890869,6801771
INFY.NS,02-07-2024,1578.230078,1615.406877,1568.639328,1602.800415,10493173
INFY.NS,03-07-2024,1606.705852,1617.582015,1587.919753,1609.078857,7269965
INFY.NS,04-07-2024,1609.869807,1641.311853,1609.672106,1632.067139,8008311
INFY.NS,05-07-2024,1632.858044,1647.095954,1614.961837,1628.903076,7065022
INFY.NS,08-07-2024,1624.602024,1647.244241,1621.536948,1642.943237,5880533
INFY.NS,09-07-2024,1641.212937,1647.985796,1632.413109,1638.493896,5191182
INFY.NS,10-07-2024,1638.345585,1655.1542,1619.1146,1629.694092,9852770
INFY.NS,11-07-2024,1637.356891,1646.25557,1623.563988,1634.093994,8857679
INFY.NS,12-07-2024,1661.086687,1700.389185,1647.887005,1692.479248,17078316
INFY.NS,15-07-2024,1706.766467,1708.546251,1683.481664,1687.832153,6942230
INFY.NS,16-07-2024,1699.252085,1718.334855,1680.861507,1706.618286,6886281
INFY.NS,18-07-2024,1699.64763,1745.525287,1699.64763,1738.258057,11248896
INFY.NS,19-07-2024,1823.240345,1823.240345,1766.338191,1772.765015,29819116
INFY.NS,22-07-2024,1779.884009,1802.476741,1772.764994,1790.463501,8462126
INFY.NS,23-07-2024,1789.623151,1819.235928,1763.174301,1816.220337,7113056
INFY.NS,24-07-2024,1816.813549,1821.608924,1799.115042,1813.303467,6002845
INFY.NS,25-07-2024,1799.510533,1810.287846,1791.600597,1804.305908,5815599
INFY.NS,26-07-2024,1804.800252,1861.801255,1804.800252,1857.747437,11369047
INFY.NS,29-07-2024,1872.281975,1881.576175,1843.015234,1850.035278,4635931
INFY.NS,30-07-2024,1850.035274,1858.785617,1839.060261,1856.017212,2721265
INFY.NS,31-07-2024,1855.868778,1863.927049,1844.053359,1847.217285,5004209
INFY.NS,01-08-2024,1835.204128,1846.871332,1824.327965,1831.74353,7475014
INFY.NS,02-08-2024,1822.251647,1838.565891,1795.703946,1800.697021,7400938
INFY.NS,05-08-2024,1764.855099,1777.26386,1699.202722,1732.177246,10736703
INFY.NS,06-08-2024,1740.383759,1776.720031,1725.206592,1731.38623,7690163
INFY.NS,07-08-2024,1775.78074,1777.659374,1742.26236,1771.479736,5094329
INFY.NS,08-08-2024,1759.911392,1759.911392,1707.656398,1723.525757,6227910
INFY.NS,09-08-2024,1751.309312,1760.702362,1736.230997,1750.814941,4258524
INFY.NS,12-08-2024,1753.089194,1783.196342,1748.194848,1777.165039,4315329
INFY.NS,13-08-2024,1789.623117,1789.623117,1768.909019,1777.214355,4176918
INFY.NS,14-08-2024,1781.71323,1804.454298,1777.214405,1802.723999,7450718
INFY.NS,16-08-2024,1829.17278,1840.889349,1808.903568,1838.021973,7335657
INFY.NS,19-08-2024,1839.060264,1846.525315,1828.381801,1843.806274,2585989
INFY.NS,20-08-2024,1858.835039,1864.47082,1847.167835,1851.122803,3870333
INFY.NS,21-08-2024,1853.990193,1857.846311,1846.080256,1851.617188,1966902
INFY.NS,22-08-2024,1862.790058,1872.331443,1848.650998,1859.082275,4300287
INFY.NS,23-08-2024,1857.05532,1861.405809,1836.094036,1841.136597,5015935
INFY.NS,26-08-2024,1848.947655,1867.486568,1843.015202,1855.028442,3728589
INFY.NS,27-08-2024,1855.028416,1881.328931,1852.803747,1878.70874,3830679
INFY.NS,28-08-2024,1885.432208,1929.035708,1876.039159,1917.269653,6514531
INFY.NS,29-08-2024,1911.238437,1928.541423,1899.274682,1911.584473,7228284
INFY.NS,30-08-2024,1916.18209,1928.046994,1906.294669,1921.817871,13466759
INFY.NS,02-09-2024,1921.47187,1953.507137,1920.928135,1942.383789,5573739
INFY.NS,03-09-2024,1944.855616,1944.855616,1914.649498,1919.395508,4694322
INFY.NS,04-09-2024,1899.472351,1905.503654,1878.659403,1900.807129,4778310
INFY.NS,05-09-2024,1904.564374,1918.159578,1888.101795,1911.386719,4081810
INFY.NS,06-09-2024,1900.362264,1914.699024,1875.495377,1880.439087,5848106
INFY.NS,09-09-2024,1868.722516,1899.225184,1867.733774,1873.32019,4772612
INFY.NS,10-09-2024,1883.454769,1913.215881,1874.654941,1890.771484,6909600
INFY.NS,11-09-2024,1893.144334,1904.317167,1883.553584,1888.64563,5312946
INFY.NS,12-09-2024,1903.328506,1934.375031,1889.288416,1928.491943,8555092
INFY.NS,13-09-2024,1928.491867,1936.550139,1913.858557,1922.213379,3843127
INFY.NS,16-09-2024,1923.84485,1930.024488,1911.287874,1928.294189,1570181
INFY.NS,17-09-2024,1925.822349,1936.401841,1920.285418,1930.568359,2793127
INFY.NS,18-09-2024,1916.923621,1916.923621,1860.12044,1870.848267,6385468
INFY.NS,19-09-2024,1889.090516,1903.229575,1857.648591,1872.875122,7976570
INFY.NS,20-09-2024,1883.553609,1893.44103,1846.376932,1884.295166,15242974
INFY.NS,23-09-2024,1887.508615,1897.297185,1857.302496,1875.099854,3636672
INFY.NS,24-09-2024,1866.744945,1889.387161,1850.331851,1877.225586,7277616
INFY.NS,25-09-2024,1865.113577,1880.191893,1855.671162,1873.962891,4268341
INFY.NS,26-09-2024,1876.434686,1896.357741,1871.688676,1878.857056,8952803
INFY.NS,27-09-2024,1910.348523,1952.370061,1881.872824,1885.283936,14908931
INFY.NS,30-09-2024,1858.835108,1879.845878,1849.442059,1854.484619,6986955
INFY.NS,01-10-2024,1853.891334,1887.459078,1853.891334,1882.910889,4029072
INFY.NS,03-10-2024,1868.22811,1890.326471,1859.823803,1872.084229,7503887
INFY.NS,04-10-2024,1868.277544,1932.10077,1864.767462,1896.555542,10001483
INFY.NS,07-10-2024,1901.54867,1920.137069,1894.479261,1912.523804,6112575
INFY.NS,08-10-2024,1916.083276,1935.907482,1884.888416,1926.613403,5637391
INFY.NS,09-10-2024,1930.568291,1954.742985,1923.202091,1930.765991,4857163
INFY.NS,10-10-2024,1935.858086,1941.889388,1892.551136,1897.395996,4782119
INFY.NS,11-10-2024,1896.407233,1925.080752,1888.596146,1913.314697,4709431
INFY.NS,14-10-2024,1910.397952,1947.327443,1909.359725,1936.846802,3751378
INFY.NS,15-10-2024,1937.934381,1969.030269,1929.777259,1937.24231,5353705
INFY.NS,16-10-2024,1932.990765,1937.48959,1894.77586,1898.483643,3111512
INFY.NS,17-10-2024,1913.413599,1955.731808,1908.420524,1945.943237,8162822
INFY.NS,18-10-2024,1872.479785,1915.045059,1848.206119,1858.439575,10526196
INFY.NS,21-10-2024,1869.810079,1877.423466,1817.3079,1831.891846,4654601
INFY.NS,22-10-2024,1837.280434,1856.659875,1826.157086,1830.754761,4125240
INFY.NS,23-10-2024,1824.476214,1864.767451,1823.240287,1852.309326,4311910
INFY.NS,24-10-2024,1840.444438,1862.789984,1839.060175,1842.372437,2906475
INFY.NS,25-10-2024,1842.4713,1855.226097,1825.613321,1841.087158,4689120
INFY.NS,28-10-2024,1838.763559,1860.713705,1836.094004,1844.349976,7018940
INFY.NS,29-10-2024,1846,1851.599976,1829,1839.300049,4621252
INFY.NS,30-10-2024,1832,1839,1796.349976,1802.099976,5919715
INFY.NS,31-10-2024,1787.900024,1787.900024,1746.5,1757.25,7395236
INFY.NS,01-11-2024,1764.5,1766,1752.050049,1760.849976,371966
INFY.NS,04-11-2024,1724.5,1767,1718,1763.650024,7336722
INFY.NS,05-11-2024,1760,1768.449951,1745,1754.199951,3160880
INFY.NS,06-11-2024,1764,1827.199951,1762.650024,1823.699951,10421494
INFY.NS,07-11-2024,1812.949951,1825.699951,1787,1803.050049,4550965
INFY.NS,08-11-2024,1818,1840.599976,1813.150024,1829.949951,4210960
INFY.NS,11-11-2024,1829,1868,1822.550049,1860.099976,3804234
INFY.NS,12-11-2024,1871.099976,1881,1861,1868.800049,5012450
INFY.NS,13-11-2024,1861.099976,1873.199951,1856.300049,1868.400024,4257495
INFY.NS,14-11-2024,1865.599976,1876,1856,1864.550049,4311431
INFY.NS,18-11-2024,1849.199951,1849.199951,1795,1811.449951,4839244
INFY.NS,19-11-2024,1825.5,1859.699951,1820.550049,1824.75,4669769
INFY.NS,21-11-2024,1842,1867,1820.599976,1834.050049,5436504
INFY.NS,22-11-2024,1854.099976,1914.050049,1834,1902.25,6301486
INFY.NS,25-11-2024,1916,1919.300049,1882,1889.699951,12764638
INFY.NS,26-11-2024,1904.949951,1938.599976,1897.300049,1924.150024,6850495
INFY.NS,27-11-2024,1930.099976,1941.400024,1911.75,1924.5,4447143
INFY.NS,28-11-2024,1914.900024,1914.900024,1851.650024,1856.650024,8468790
INFY.NS,29-11-2024,1851.099976,1877,1845,1857.849976,5244346
INFY.NS,02-12-2024,1859,1882.800049,1835.199951,1879.800049,2868263
INFY.NS,03-12-2024,1887,1899.75,1871.150024,1892.099976,4715792
INFY.NS,04-12-2024,1884,1913.949951,1875,1889.25,4705573
INFY.NS,05-12-2024,1900,1949.900024,1888.949951,1934.849976,9050038
INFY.NS,06-12-2024,1932.800049,1937.949951,1912.400024,1922.400024,3573331
INFY.NS,09-12-2024,1924.199951,1930.199951,1897.199951,1923.650024,4274645
INFY.NS,10-12-2024,1939,1965.599976,1932,1948.550049,6174921
INFY.NS,11-12-2024,1955,1978,1952,1974.150024,5025612
INFY.NS,12-12-2024,1975.199951,1998.800049,1970.550049,1987,6462130
